TIME(s)	CPUs
3455.0321402549744	64
4918.059344373643	16
3651.730257831514	32
3150.966099269688	64
4920.392831109464	16
3691.5616690292954	32
3103.1965678557754	64
4923.712958872318	16
3705.316919438541	32
3109.307616956532	64
17289.114510789514	1
10295.702018655837	2
5968.52071621269	4
4950.310514546931	8
17831.40047993511	1
10266.363897308707	2
5959.168935216963	4
4999.189615853131	8
17073.627475619316	1
10279.131930813193	2
6025.602860875428	4
5014.861542470753	8
